Name,Smile,CAS Number,Type,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"1,1-Dimethylcyclopentane",CC1(CCCC1)C,1638-26-2,Biofuel,2.361111111111111,0.6944444444444444,2.361111111111111,0.6944444444444444,0.43656953206962734,98.18900000000001,84.07699999999998,98.109550448,42,0,-0.0354216951165533,-0.05990950698416516,0.05990950698416516,0.0354216951165533,1.0,1.4285714285714286,1.5714285714285714,14.27039278980183,9.92269988524729,2.2130965388499635,-2.133219599991173,2.3562437451250333,-2.0121383331722944,4.738959460950689,0.38204707207732064,2.399706582197931,54.43856189774725,5.32842712474619,5.32842712474619,5.32842712474619,3.207106781186548,3.207106781186547,3.207106781186547,3.371320343559642,3.371320343559642,1.9571067811865472,1.9571067811865472,1.3321067811865472,1.3321067811865472,0.0,42.336692729897806,5.142857142857143,1.5,1.1851851851851851,45.92307256067996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,18.2566337152488,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.0,0.0,5.833333333333334,4.722222222222222,0.0,1.0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.5866000000000007,32.24899999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclopentane,CC1CC(C(C1)(C)C)C,287-92-3,Biofuel,2.3900462962962963,0.6244212962962963,2.3900462962962963,0.6244212962962963,0.4676537875216582,126.243,108.09899999999998,126.14085057599999,54,0,-0.03258950668782822,-0.06247910248204477,0.06247910248204477,0.03258950668782822,1.2222222222222223,1.7777777777777777,1.8888888888888888,14.397683890206778,9.831276147572712,2.3437613407948605,-2.2217690390521576,2.4462716940061697,-2.129022754572117,4.848291390069758,0.27827832731387075,2.5833868849818336,102.60593781761291,7.068914100752346,7.068914100752346,7.068914100752346,4.021673934958927,4.021673934958927,4.021673934958927,4.434626887048699,4.434626887048699,2.9645437230292426,2.9645437230292426,2.105214669776314,2.105214669776314,0.0,84.32313907001343,7.111111111111111,2.0,1.28,58.65295678947317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,30.092445807571586,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.250802561719567,40.53659204461451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,11.835812092322787,12.841643245852019,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.6244212962962963,1.9050925925925921,0.0,2.8622685185185186,9.52488425925926,0.0,1.0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3.0786000000000016,41.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-Dimethylcyclopentane",CC1CCC(C1)C,2453-00-1,Biofuel,2.3506944444444446,1.023148148148148,2.3506944444444446,1.023148148148148,0.43627081136490753,98.189,84.07699999999998,98.109550448,42,0,-0.04401678191831334,-0.062499541573202276,0.062499541573202276,0.04401678191831334,1.0,1.4285714285714286,1.5714285714285714,14.212993926120305,10.099839134783974,2.153665242332246,-1.9593458238084338,2.285350295730479,-1.8427724301860438,4.6751281623255085,0.555393691300133,2.2571532373031413,49.05865002596163,5.276020881938894,5.276020881938894,5.276020881938894,3.287693700234704,3.287693700234704,3.287693700234704,3.0233959606302196,3.0233959606302196,1.9570030804445206,1.9570030804445206,1.4916245780509723,1.4916245780509723,0.0,46.670482779147534,5.142857142857143,1.8518518518518519,1.1851851851851851,45.92307256067996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,18.256633715248796,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,33.10993926815928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,19.26246486877803,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,2.046296296296296,0.0,4.418981481481482,4.701388888888889,0.0,1.0,7,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.442500000000001,32.17899999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,4-Dimethylcyclohexane",CC1CCC(CC1)C,589-90-2,Biofuel,2.3669444444444445,1.0196296296296294,2.3669444444444445,1.0196296296296294,0.4517552971114903,112.216,96.08799999999998,112.12520051199999,48,0,-0.044260160541008425,-0.0625093764618009,0.0625093764618009,0.044260160541008425,0.75,1.0,1.25,14.185436610704052,9.842083599860597,2.125341631728192,-2.2180203084904533,2.26609599724383,-2.0802014768410206,4.651602947054432,0.3075500266173248,2.1923771580194713,48.438561897747256,5.983127663125442,5.983127663125442,5.983127663125442,3.787693700234704,3.787693700234704,3.787693700234704,3.3650439694243293,3.3650439694243293,2.3045304526403108,2.3045304526403108,1.426746322052511,1.426746322052511,0.0,70.79892376087899,6.125,2.52,1.5,52.288014675076575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,11.835812092322787,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,25.683286491704038,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,2.039259259259259,0.0,5.893518518518519,4.733888888888889,0.0,1.0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2.832600000000001,36.79599999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Butene,CC=CC,107-01-7,Biofuel,2.0,2.0,2.0,2.0,0.3695110694427644,56.108000000000004,48.044,56.062600255999996,24,0,-0.047001923410199216,-0.09194211202026763,0.09194211202026763,0.047001923410199216,1.0,1.25,1.25,13.426490009807724,10.59739590433905,1.3387570298654332,-1.4907736866908945,1.5669320623938208,-1.262184149961119,4.680482994746869,1.6434572368202558,2.549193338482967,15.219280948873624,3.414213562373095,3.1547005383792515,3.1547005383792515,1.914213562373095,1.488033871712585,1.488033871712585,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.0,0.0,-0.26,6.854752972273345,3.7400000000000007,2.7400000000000007,1.7400000000000013,27.144474338835117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5824,20.487999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Ethyl-1-Butene,CCC(=C)CC,760-21-4,Biofuel,3.7916666666666665,1.1354166666666665,3.7916666666666665,1.1354166666666665,0.4504228125641928,84.16199999999999,72.06599999999999,84.093900384,36,0,-0.03516876800574122,-0.09988238523411512,0.09988238523411512,0.03516876800574122,1.3333333333333333,1.6666666666666667,1.6666666666666667,13.843887796764086,10.181402844527186,1.775164947070493,-1.887749611284801,1.9816399068021322,-1.6808722677652432,4.893052117631024,0.9862885489080913,2.9881608821342693,38.0,4.99156383156272,4.621320343559642,4.621320343559642,2.808060412490447,2.474873734152916,2.474873734152916,1.4571067811865475,1.4571067811865475,0.9999999999999998,0.9999999999999998,0.24999999999999994,0.24999999999999994,-0.26,19.800269059780252,5.740000000000001,2.950970464135022,2.0073796791443854,39.874358567628335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.999514613049012,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,5.573104530069267,0.0,0.0,20.426410082979746,0.0,0.0,0.0,0.0,0.0,1.3425925925925928,0.0,0.0,2.270833333333333,8.05324074074074,0.0,0.6666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.3626000000000005,29.721999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Ethyl-3-Methyl-1-Butene,CCC(=C)C(C)C,7357-93-9,Biofuel,3.872685185185185,0.6712962962962961,3.872685185185185,0.6712962962962961,0.4655855089049589,98.18899999999998,84.07699999999998,98.109550448,42,0,-0.026291674949697367,-0.09961245791774634,0.09961245791774634,0.026291674949697367,1.5714285714285714,2.0,2.0,13.988412057035944,10.037610180509434,1.926059674408246,-2.025173125221276,2.081324862499625,-1.8748059830552715,4.947291376005081,0.7362421425898961,3.3530759537985286,60.438561897747256,5.8618073195657985,5.49156383156272,5.49156383156272,3.1807392125526213,2.8575892353471595,2.8575892353471595,2.1665022194363885,2.1665022194363885,1.2706207261596576,1.2706207261596576,0.408248290463863,0.408248290463863,-0.26,27.977093296928835,6.74,2.838891422835457,2.436864111498258,46.23930068202494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.923251812739636,12.338727669087403,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,27.19203322199788,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,27.19203322199788,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,5.573104530069267,0.0,0.0,27.35014728267037,0.0,0.0,0.0,0.0,0.0,1.3472222222222223,0.6712962962962961,0.0,1.1226851851851851,10.358796296296298,0.0,0.7142857142857143,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.608600000000001,34.26899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Heptene,CCCCC=CC,592-77-8,Biofuel,2.2118055555555554,1.2569444444444444,2.2118055555555554,1.2569444444444444,0.37585889993223304,98.18899999999998,84.07699999999998,98.109550448,42,0,-0.03509387329465243,-0.09166420096099578,0.09166420096099578,0.03509387329465243,1.4285714285714286,2.142857142857143,2.5714285714285716,13.792262468025731,10.233719982813097,1.72591105822488,-1.8330769430234364,1.9274492973115465,-1.6311539048650956,4.751581483662669,0.8139706010707843,2.6891574118399517,44.0,5.535533905932738,5.276020881938894,5.276020881938894,3.414213562373095,3.02603867417337,3.02603867417337,1.7112641189169358,1.7112641189169358,0.9600464628873877,0.9600464628873877,0.4886419420963561,0.4886419420963561,-0.26,35.509609925153406,6.74,5.740000000000001,5.739999999999999,46.23930068202494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.917420659210403,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.223055555555556,4.276944444444444,0.0,0.7142857142857143,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.752700000000001,34.33899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-Hexene,CCCC=CC,592-43-8,Biofuel,2.1805555555555554,1.2326388888888888,2.1805555555555554,1.2326388888888888,0.4504228125641928,84.16199999999999,72.06599999999999,84.093900384,36,0,-0.03534645830278346,-0.09166437222257405,0.09166437222257405,0.03534645830278346,1.5,2.1666666666666665,2.3333333333333335,13.713295084565365,10.312004642950093,1.6437908317598424,-1.7581688654227334,1.8496438512544637,-1.5517106481821052,4.745935479722251,0.9569674578134113,2.6580999362490196,35.302968908806456,4.82842712474619,4.568914100752346,4.568914100752346,2.914213562373095,2.52603867417337,2.52603867417337,1.357710728323662,1.357710728323662,0.6910440616569954,0.6910440616569954,0.33333333333333337,0.33333333333333337,-0.26,20.986300857070454,5.740000000000001,4.74,3.7400000000000007,39.874358567628335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.496599036284394,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.768194444444444,4.231805555555555,0.0,0.6666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.3626000000000005,29.721999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Methyl-1-Butene,CCC(=C)C,563-46-2,Biofuel,3.673611111111111,1.1111111111111112,3.673611111111111,1.1111111111111112,0.4136396804400309,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.03543505048507542,-0.100151220295327,0.100151220295327,0.03543505048507542,1.8,2.0,2.0,13.744717294119319,10.279826220230348,1.6722901317284153,-1.7931145553887502,1.8829657033824483,-1.5819583713517926,4.842142227591296,1.1098448289871017,2.847378923087672,35.302968908806456,4.284457050376173,3.914213562373095,3.914213562373095,2.270055610029662,1.914213562373095,1.914213562373095,1.3106601717798212,1.3106601717798212,0.6035533905932737,0.6035533905932737,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,12.496841729759891,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.573104530069267,0.0,6.923737199690624,13.502672883289122,0.0,0.0,0.0,0.0,0.0,1.2546296296296298,0.0,0.0,1.1111111111111112,7.8009259259259265,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Methyl-1-Heptene,CCCCCC(=C)C ,15870-10-7,Biofuel,3.826935941043084,1.2161111111111111,3.826935941043084,1.2161111111111111,0.3868985709366228,112.216,96.08799999999998,112.12520051199999,48,0,-0.03257709874351578,-0.10014093190493478,0.10014093190493478,0.03257709874351578,1.375,2.0,2.375,13.904680082698565,10.122365088203397,1.8395905404278945,-1.9430804797119539,2.040207041481865,-1.7421599030402295,4.86346422670691,0.7141950561298124,2.822354554248032,62.43856189774725,6.405777393935816,6.035533905932738,6.035533905932738,3.770055610029662,3.414213562373095,3.414213562373095,2.414213562373095,2.414213562373095,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.6767766952966366,-0.26,48.27551104108667,7.739999999999999,4.888367952522255,5.740000000000001,52.60424279642154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,25.338484975611912,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.256391021773304,0.0,0.0,20.426410082979746,0.0,0.0,0.0,0.0,0.0,1.3180092592592594,0.0,0.0,5.2081481481481475,8.14050925925926,0.0,0.75,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.142800000000002,38.955999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-Methyl-1-Pentene,CCCC(=C)C,763-29-1,Biofuel,3.744861111111111,1.1805555555555556,3.744861111111111,1.1805555555555556,0.4504228125641928,84.16199999999999,72.06599999999999,84.093900384,36,0,-0.03283954899161944,-0.10014110520911675,0.10014110520911675,0.03283954899161944,1.6666666666666667,2.1666666666666665,2.1666666666666665,13.82472838540273,10.200693755335589,1.756490717288784,-1.868059113326155,1.9617861054826389,-1.662291010362895,4.857429866506254,0.9095464082378445,2.831257109931365,44.0,4.99156383156272,4.621320343559642,4.621320343559642,2.770055610029662,2.414213562373095,2.414213562373095,1.7071067811865472,1.7071067811865472,0.6767766952966368,0.6767766952966368,0.42677669529663675,0.42677669529663675,-0.26,14.834466856136647,5.740000000000001,2.950970464135022,3.7400000000000007,39.87435856762834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,18.9176633526859,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.414747775921285,0.0,0.0,20.426410082979746,0.0,0.0,0.0,0.0,0.0,1.289351851851852,0.0,0.0,2.412037037037037,7.965277777777778,0.0,0.6666666666666666,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.3626000000000005,29.721999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Methyl-2-Butene,CC=C(C)C,513-35-9,Biofuel,2.0833333333333335,1.3796296296296298,2.0833333333333335,1.3796296296296298,0.38212381763757036,70.13499999999999,60.05499999999999,70.07825032,30,0,-0.044222970392810215,-0.08901317275117566,0.08901317275117566,0.044222970392810215,1.4,1.6,1.6,13.680318147082817,10.344362081429665,1.600853717319582,-1.7354290337516598,1.820259356195965,-1.5157148309915793,4.882754527877139,1.364792868652414,3.1431973062780685,38.0,4.284457050376173,4.077350269189626,4.077350269189626,2.270055610029662,1.8660254037844388,1.8660254037844388,1.3660254037844388,1.3660254037844388,0.5773502691896258,0.5773502691896258,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64912463690315,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,6.923737199690624,19.92349450621513,0.0,0.0,0.0,0.0,0.0,1.3796296296296298,0.0,0.0,2.0833333333333335,6.203703703703704,0.0,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9725,25.10499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
